"iso","year","Measure","value","Source"
"AUT",2029,"mOM",12.4687845007846,"KC model"
"AUT",2030,"mOM",12.0945624457734,"KC model"
"AUT",2031,"mOM",11.7250757823683,"KC model"
"AUT",2032,"mOM",11.360141039134,"KC model"
"AUT",2033,"mOM",11.0006136840134,"KC model"
"AUT",2034,"mOM",10.6487493974274,"KC model"
"AUT",2035,"mOM",10.3081558335683,"KC model"
"AUT",2036,"mOM",9.98062292213475,"KC model"
"AUT",2037,"mOM",9.66724514053777,"KC model"
"AUT",2038,"mOM",9.36860530726768,"KC model"
"AUT",2039,"mOM",9.08389186632179,"KC model"
"AUT",2040,"mOM",8.81309164375775,"KC model"
"AUT",2041,"mOM",8.55511977684752,"KC model"
"AUT",2042,"mOM",8.30898813056085,"KC model"
"AUT",2043,"mOM",8.07354608038598,"KC model"
"AUT",2044,"mOM",7.84813435810542,"KC model"
"AUT",2045,"mOM",7.63060458584235,"KC model"
"AUT",2046,"mOM",7.94616248802265,"KC model"
"AUT",2047,"mOM",7.73094798020518,"KC model"
"AUT",2048,"mOM",8.055791734663,"KC model"
"AUT",2049,"mOM",NA,"KC model"
"AZE",1995,"mOM",NA,"KC model"
"AZE",1996,"mOM",411.749217638435,"KC model"
"AZE",1997,"mOM",402.801563033196,"KC model"
"AZE",1998,"mOM",403.779354410602,"KC model"
"AZE",1999,"mOM",394.405260023849,"KC model"
"AZE",2000,"mOM",385.026618865341,"KC model"
"AZE",2001,"mOM",375.756120989693,"KC model"
"AZE",2002,"mOM",366.675088092485,"KC model"
"AZE",2003,"mOM",357.754725796387,"KC model"
"AZE",2004,"mOM",348.866150884665,"KC model"
"AZE",2005,"mOM",339.968730750144,"KC model"
"AZE",2006,"mOM",331.04714459379,"KC model"
"AZE",2007,"mOM",322.141472603105,"KC model"
"AZE",2008,"mOM",313.250759652136,"KC model"
"AZE",2009,"mOM",304.238471254912,"KC model"
"AZE",2010,"mOM",295.139415950154,"KC model"
"AZE",2011,"mOM",285.989742136055,"KC model"
"AZE",2012,"mOM",276.802234962636,"KC model"
"AZE",2013,"mOM",267.550471938389,"KC model"
"AZE",2014,"mOM",258.112842927833,"KC model"
"AZE",2015,"mOM",248.470734549816,"KC model"
"AZE",2016,"mOM",238.591453063773,"KC model"
"AZE",2017,"mOM",228.431971837981,"KC model"
"AZE",2018,"mOM",218.054623181058,"KC model"
"AZE",2019,"mOM",207.519539208034,"KC model"
"AZE",2020,"mOM",196.97406045583,"KC model"
"AZE",2021,"mOM",186.611583248251,"KC model"
"AZE",2022,"mOM",176.637633578897,"KC model"
"AZE",2023,"mOM",167.218130210903,"KC model"
"AZE",2024,"mOM",158.44964286562,"KC model"
"AZE",2025,"mOM",150.314401653911,"KC model"
"AZE",2026,"mOM",142.721285531898,"KC model"
"AZE",2027,"mOM",135.5563529211,"KC model"
"AZE",2028,"mOM",128.706180454425,"KC model"
"AZE",2029,"mOM",122.211248106291,"KC model"
"AZE",2030,"mOM",116.19504060518,"KC model"
"AZE",2031,"mOM",110.679205206032,"KC model"
"AZE",2032,"mOM",105.699950282169,"KC model"
"AZE",2033,"mOM",101.294525315941,"KC model"
"AZE",2034,"mOM",97.3924770752272,"KC model"
"AZE",2035,"mOM",93.8158213301568,"KC model"
"AZE",2036,"mOM",90.5211085556871,"KC model"
"AZE",2037,"mOM",87.4538130026503,"KC model"
"AZE",2038,"mOM",84.5530584667578,"KC model"
"AZE",2039,"mOM",81.7756185794798,"KC model"
"AZE",2040,"mOM",79.0867036112156,"KC model"
"AZE",2041,"mOM",76.5079492051655,"KC model"
"AZE",2042,"mOM",74.0657132708493,"KC model"
"AZE",2043,"mOM",71.7850839937866,"KC model"
"AZE",2044,"mOM",69.6894091381534,"KC model"
"AZE",2045,"mOM",67.8075560763349,"KC model"
"AZE",2046,"mOM",68.9033356832162,"KC model"
"AZE",2047,"mOM",67.204949810354,"KC model"
"AZE",2048,"mOM",68.3004395626495,"KC model"
"AZE",2049,"mOM",NA,"KC model"
"BHS",1995,"mOM",NA,"KC model"
"BHS",1996,"mOM",128.690561649347,"KC model"
"BHS",1997,"mOM",127.38183466015,"KC model"
"BHS",1998,"mOM",130.995987213959,"KC model"
"BHS",1999,"mOM",129.606672282885,"KC model"
"BHS",2000,"mOM",128.059783743135,"KC model"
"BHS",2001,"mOM",126.266236675973,"KC model"
"BHS",2002,"mOM",124.18377773953,"KC model"
"BHS",2003,"mOM",121.761703920847,"KC model"
"BHS",2004,"mOM",119.055342517632,"KC model"
"BHS",2005,"mOM",116.03107738403,"KC model"
"BHS",2006,"mOM",112.709202972024,"KC model"
"BHS",2007,"mOM",109.078267184838,"KC model"
"BHS",2008,"mOM",105.16318396653,"KC model"
"BHS",2009,"mOM",101.208053505037,"KC model"
"BHS",2010,"mOM",97.2440629977535,"KC model"
"BHS",2011,"mOM",93.3726253402813,"KC model"
"BHS",2012,"mOM",89.6303692748466,"KC model"
"BHS",2013,"mOM",86.0027103283394,"KC model"
"BHS",2014,"mOM",82.5883901665687,"KC model"
"BHS",2015,"mOM",79.3188831631011,"KC model"
"BHS",2016,"mOM",76.1774323714535,"KC model"
"BHS",2017,"mOM",73.1320248937799,"KC model"
"BHS",2018,"mOM",70.1889818635051,"KC model"
"BHS",2019,"mOM",67.2616761476398,"KC model"
"BHS",2020,"mOM",64.350008749462,"KC model"
"BHS",2021,"mOM",61.4849152162035,"KC model"
"BHS",2022,"mOM",58.6846029101651,"KC model"
"BHS",2023,"mOM",55.9627390870403,"KC model"
"BHS",2024,"mOM",53.3579132664217,"KC model"
"BHS",2025,"mOM",50.8895570845207,"KC model"
"BHS",2026,"mOM",48.5454630336826,"KC model"
"BHS",2027,"mOM",46.3186581658222,"KC model"
"BHS",2028,"mOM",44.2084488473373,"KC model"
"BHS",2029,"mOM",42.2254889194255,"KC model"
"BHS",2030,"mOM",40.4148272466208,"KC model"
"BHS",2031,"mOM",38.778762080044,"KC model"
"BHS",2032,"mOM",37.3111214911251,"KC model"
"BHS",2033,"mOM",36.0158283205129,"KC model"
"BHS",2034,"mOM",34.8582895649477,"KC model"
"BHS",2035,"mOM",33.7578999486428,"KC model"
"BHS",2036,"mOM",32.7054716491094,"KC model"
"BHS",2037,"mOM",31.687676160515,"KC model"
"BHS",2038,"mOM",30.6902720188603,"KC model"
"BHS",2039,"mOM",29.7147886499516,"KC model"
"BHS",2040,"mOM",28.7901104884083,"KC model"
"BHS",2041,"mOM",27.9292219101955,"KC model"
"BHS",2042,"mOM",27.1457044636158,"KC model"
"BHS",2043,"mOM",26.4437338983022,"KC model"
"BHS",2044,"mOM",25.8363933230682,"KC model"
"BHS",2045,"mOM",25.2856136833662,"KC model"
"BHS",2046,"mOM",26.5953929311785,"KC model"
"BHS",2047,"mOM",26.0724336457745,"KC model"
"BHS",2048,"mOM",27.4003759631736,"KC model"
"BHS",2049,"mOM",NA,"KC model"
"BHR",1995,"mOM",NA,"KC model"
"BHR",1996,"mOM",226.799892233186,"KC model"
"BHR",1997,"mOM",208.087790322803,"KC model"
"BHR",1998,"mOM",209.984572538437,"KC model"
"BHR",1999,"mOM",193.144161282884,"KC model"
"BHR",2000,"mOM",178.040517380461,"KC model"
"BHR",2001,"mOM",164.549161022272,"KC model"
"BHR",2002,"mOM",152.482078814656,"KC model"
"BHR",2003,"mOM",141.695499023129,"KC model"
"BHR",2004,"mOM",132.005199612871,"KC model"
"BHR",2005,"mOM",123.246787343405,"KC model"
"BHR",2006,"mOM",115.30276601667,"KC model"
"BHR",2007,"mOM",108.023822347058,"KC model"
"BHR",2008,"mOM",101.316594299713,"KC model"
"BHR",2009,"mOM",95.1338314036959,"KC model"
"BHR",2010,"mOM",89.3786140189526,"KC model"
"BHR",2011,"mOM",83.9832140026935,"KC model"
"BHR",2012,"mOM",78.907347851658,"KC model"
"BHR",2013,"mOM",74.1178272150886,"KC model"
"BHR",2014,"mOM",69.632771420521,"KC model"
"BHR",2015,"mOM",65.4604252110566,"KC model"
"BHR",2016,"mOM",61.6052384963983,"KC model"
"BHR",2017,"mOM",58.0792642689143,"KC model"
"BHR",2018,"mOM",54.885064243495,"KC model"
"BHR",2019,"mOM",51.9646270061092,"KC model"
"BHR",2020,"mOM",49.2922486389126,"KC model"
"BHR",2021,"mOM",46.8468960211805,"KC model"
"BHR",2022,"mOM",44.6089296653121,"KC model"
"BHR",2023,"mOM",42.5550836374805,"KC model"
"BHR",2024,"mOM",40.6474394378174,"KC model"
"BHR",2025,"mOM",38.8592372382189,"KC model"
"BHR",2026,"mOM",37.1749980730284,"KC model"
"BHR",2027,"mOM",35.5862914591147,"KC model"
"BHR",2028,"mOM",34.0869910130905,"KC model"
"BHR",2029,"mOM",32.6699156473962,"KC model"
"BHR",2030,"mOM",31.3365954609835,"KC model"
"BHR",2031,"mOM",30.0895818409298,"KC model"
"BHR",2032,"mOM",28.9330170009214,"KC model"
"BHR",2033,"mOM",27.8678066389552,"KC model"
"BHR",2034,"mOM",26.8864075999402,"KC model"
"BHR",2035,"mOM",25.9799780803748,"KC model"
"BHR",2036,"mOM",25.1383486361846,"KC model"
"BHR",2037,"mOM",24.3516052450839,"KC model"
"BHR",2038,"mOM",23.6066404457604,"KC model"
"BHR",2039,"mOM",22.8987584400764,"KC model"
"BHR",2040,"mOM",22.2200166191419,"KC model"
"BHR",2041,"mOM",21.5695950405861,"KC model"
"BHR",2042,"mOM",20.9466091931783,"KC model"
"BHR",2043,"mOM",20.3506947119844,"KC model"
"BHR",2044,"mOM",19.7810381087524,"KC model"
"BHR",2045,"mOM",19.2354653811692,"KC model"
"BHR",2046,"mOM",19.7581142260787,"KC model"
"BHR",2047,"mOM",19.223798460331,"KC model"
"BHR",2048,"mOM",19.7421725877724,"KC model"
"BHR",2049,"mOM",NA,"KC model"
"BGD",1995,"mOM",NA,"KC model"
"BGD",1996,"mOM",687.266694971052,"KC model"
"BGD",1997,"mOM",676.801556598242,"KC model"
"BGD",1998,"mOM",675.398740532945,"KC model"
"BGD",1999,"mOM",664.085412804171,"KC model"
"BGD",2000,"mOM",651.784140268881,"KC model"
"BGD",2001,"mOM",638.51744341471,"KC model"
"BGD",2002,"mOM",624.325020079469,"KC model"
"BGD",2003,"mOM",609.268079520487,"KC model"
"BGD",2004,"mOM",593.421472575734,"KC model"
"BGD",2005,"mOM",576.909778557532,"KC model"
"BGD",2006,"mOM",559.853538768459,"KC model"
"BGD",2007,"mOM",542.347506096102,"KC model"
"BGD",2008,"mOM",524.467382157318,"KC model"
"BGD",2009,"mOM",506.298907022373,"KC model"
"BGD",2010,"mOM",487.813608184314,"KC model"
"BGD",2011,"mOM",468.996830009671,"KC model"
"BGD",2012,"mOM",449.862285099309,"KC model"
"BGD",2013,"mOM",430.447292621249,"KC model"
"BGD",2014,"mOM",411.001820215729,"KC model"
"BGD",2015,"mOM",391.631555845098,"KC model"
"BGD",2016,"mOM",372.424052243634,"KC model"
"BGD",2017,"mOM",353.450384097744,"KC model"
"BGD",2018,"mOM",334.768047392003,"KC model"
"BGD",2019,"mOM",316.57413757821,"KC model"
"BGD",2020,"mOM",298.962907024371,"KC model"
"BGD",2021,"mOM",281.990297904391,"KC model"
"BGD",2022,"mOM",265.709661206414,"KC model"
"BGD",2023,"mOM",250.167524156788,"KC model"
"BGD",2024,"mOM",235.353047457983,"KC model"
"BGD",2025,"mOM",221.275762716341,"KC model"
"BGD",2026,"mOM",207.968618626841,"KC model"
"BGD",2027,"mOM",195.452821449062,"KC model"
"BGD",2028,"mOM",183.736020544186,"KC model"
"BGD",2029,"mOM",172.769658393168,"KC model"
"BGD",2030,"mOM",162.488838411003,"KC model"
"BGD",2031,"mOM",152.887307402269,"KC model"
"BGD",2032,"mOM",143.956964512216,"KC model"
"BGD",2033,"mOM",135.687387781333,"KC model"
"BGD",2034,"mOM",128.05276980772,"KC model"
"BGD",2035,"mOM",120.996503326471,"KC model"
"BGD",2036,"mOM",114.500128870832,"KC model"
"BGD",2037,"mOM",108.543043026104,"KC model"
"BGD",2038,"mOM",103.102501664733,"KC model"
"BGD",2039,"mOM",98.1413732654451,"KC model"
"BGD",2040,"mOM",93.5618465667043,"KC model"
"BGD",2041,"mOM",89.3315031844128,"KC model"
"BGD",2042,"mOM",85.4145481731982,"KC model"
"BGD",2043,"mOM",81.7731742184117,"KC model"
"BGD",2044,"mOM",78.3679809422267,"KC model"
"BGD",2045,"mOM",75.1696955854979,"KC model"
"BGD",2046,"mOM",76.1504726644464,"KC model"
"BGD",2047,"mOM",73.1187299189343,"KC model"
"BGD",2048,"mOM",74.0803012624357,"KC model"
"BGD",2049,"mOM",NA,"KC model"
"BRB",1995,"mOM",NA,"KC model"
"BRB",1996,"mOM",109.014225212774,"KC model"
"BRB",1997,"mOM",102.354919992129,"KC model"
"BRB",1998,"mOM",103.943670621578,"KC model"
"BRB",1999,"mOM",97.7474688158224,"KC model"
"BRB",2000,"mOM",92.0659240945422,"KC model"
"BRB",2001,"mOM",86.8973102409913,"KC model"
"BRB",2002,"mOM",82.231308383113,"KC model"
"BRB",2003,"mOM",78.033045491731,"KC model"
"BRB",2004,"mOM",74.3536461669966,"KC model"
"BRB",2005,"mOM",71.1082265266979,"KC model"
"BRB",2006,"mOM",68.2231158210415,"KC model"
"BRB",2007,"mOM",65.6460098786837,"KC model"
"BRB",2008,"mOM",63.3234589355085,"KC model"
"BRB",2009,"mOM",61.0835430550168,"KC model"
"BRB",2010,"mOM",58.9408160705629,"KC model"
"BRB",2011,"mOM",56.901824437276,"KC model"
"BRB",2012,"mOM",54.9571711447984,"KC model"
"BRB",2013,"mOM",53.0960718076652,"KC model"
"BRB",2014,"mOM",51.4794561626056,"KC model"
"BRB",2015,"mOM",50.1027558477759,"KC model"
"BRB",2016,"mOM",48.9655078334018,"KC model"
"BRB",2017,"mOM",48.0745623469072,"KC model"
"BRB",2018,"mOM",47.4405813456402,"KC model"
"BRB",2019,"mOM",46.9009486165898,"KC model"
"BRB",2020,"mOM",46.4112992921504,"KC model"
"BRB",2021,"mOM",45.9627721648764,"KC model"
"BRB",2022,"mOM",45.5356557389692,"KC model"
"BRB",2023,"mOM",45.1063163690635,"KC model"
"BRB",2024,"mOM",44.6825060437434,"KC model"
"BRB",2025,"mOM",44.2688756533552,"KC model"
"BRB",2026,"mOM",43.8263118061157,"KC model"
"BRB",2027,"mOM",43.3401378310255,"KC model"
"BRB",2028,"mOM",42.7692007087712,"KC model"
"BRB",2029,"mOM",42.124271460169,"KC model"
"BRB",2030,"mOM",41.396377683498,"KC model"
"BRB",2031,"mOM",40.6093877689328,"KC model"
"BRB",2032,"mOM",39.7890508065404,"KC model"
"BRB",2033,"mOM",38.9665719794923,"KC model"
"BRB",2034,"mOM",38.1489700422129,"KC model"
"BRB",2035,"mOM",37.3582100453176,"KC model"
"BRB",2036,"mOM",36.6039530789904,"KC model"
"BRB",2037,"mOM",35.8783472911332,"KC model"
"BRB",2038,"mOM",35.1766563072988,"KC model"
"BRB",2039,"mOM",34.4869938906034,"KC model"
"BRB",2040,"mOM",33.802667136226,"KC model"
"BRB",2041,"mOM",33.1091261295402,"KC model"
"BRB",2042,"mOM",32.3894598996997,"KC model"
"BRB",2043,"mOM",31.641126117851,"KC model"
"BRB",2044,"mOM",30.8553558493744,"KC model"
"BRB",2045,"mOM",30.0476330533004,"KC model"
"BRB",2046,"mOM",30.7458179421223,"KC model"
"BRB",2047,"mOM",29.8971812264715,"KC model"
"BRB",2048,"mOM",30.5952692771185,"KC model"
"BRB",2049,"mOM",NA,"KC model"
"BLR",1995,"mOM",NA,"KC model"
"BLR",1996,"mOM",82.5191202861489,"KC model"
"BLR",1997,"mOM",82.0643240083353,"KC model"
"BLR",1998,"mOM",84.7382827555378,"KC model"
"BLR",1999,"mOM",84.2516594088115,"KC model"
"BLR",2000,"mOM",83.6422277706674,"KC model"
"BLR",2001,"mOM",82.8680871068415,"KC model"
"BLR",2002,"mOM",81.9054903850893,"KC model"
"BLR",2003,"mOM",80.7478616409579,"KC model"
"BLR",2004,"mOM",79.3921008032512,"KC model"
"BLR",2005,"mOM",77.8356508704626,"KC model"
"BLR",2006,"mOM",76.0826138289361,"KC model"
"BLR",2007,"mOM",74.1425810882291,"KC model"
"BLR",2008,"mOM",72.0258601958727,"KC model"
"BLR",2009,"mOM",69.7634872814181,"KC model"
"BLR",2010,"mOM",67.3761697388482,"KC model"
"BLR",2011,"mOM",64.8871386788868,"KC model"
"BLR",2012,"mOM",62.3136232016191,"KC model"
"BLR",2013,"mOM",59.6867565459153,"KC model"
"BLR",2014,"mOM",57.0276902496642,"KC model"
"BLR",2015,"mOM",54.3651833218287,"KC model"
"BLR",2016,"mOM",51.7219604471054,"KC model"
"BLR",2017,"mOM",49.1151319936231,"KC model"
"BLR",2018,"mOM",46.5701491093883,"KC model"
"BLR",2019,"mOM",44.0794068449658,"KC model"
"BLR",2020,"mOM",41.6318227330655,"KC model"
"BLR",2021,"mOM",39.2201863141294,"KC model"
"BLR",2022,"mOM",36.8419879964291,"KC model"
"BLR",2023,"mOM",34.4893451457511,"KC model"
"BLR",2024,"mOM",32.2181215516973,"KC model"
"BLR",2025,"mOM",30.0681849944597,"KC model"
"BLR",2026,"mOM",28.0478594497665,"KC model"
"BLR",2027,"mOM",26.1676033914036,"KC model"
"BLR",2028,"mOM",24.4351436068261,"KC model"
"BLR",2029,"mOM",22.855923149901,"KC model"
"BLR",2030,"mOM",21.4374219038861,"KC model"
"BLR",2031,"mOM",20.1821711758059,"KC model"
"BLR",2032,"mOM",19.0824659137797,"KC model"
"BLR",2033,"mOM",18.1249171180628,"KC model"
"BLR",2034,"mOM",17.2852517760137,"KC model"
"BLR",2035,"mOM",16.5288447297095,"KC model"
"BLR",2036,"mOM",15.8458868064757,"KC model"
"BLR",2037,"mOM",15.2281748913953,"KC model"
"BLR",2038,"mOM",14.6687916263446,"KC model"
"BLR",2039,"mOM",14.1597847052972,"KC model"
"BLR",2040,"mOM",13.689147028122,"KC model"
"BLR",2041,"mOM",13.2471474553806,"KC model"
"BLR",2042,"mOM",12.8235026802702,"KC model"
"BLR",2043,"mOM",12.4085349873498,"KC model"
"BLR",2044,"mOM",11.9952368752079,"KC model"
"BLR",2045,"mOM",11.593454936645,"KC model"
"BLR",2046,"mOM",12.1937862252979,"KC model"
"BLR",2047,"mOM",11.7842598494838,"KC model"
"BLR",2048,"mOM",12.4137579894039,"KC model"
"BLR",2049,"mOM",NA,"KC model"
"BEL",1995,"mOM",NA,"KC model"
"BEL",1996,"mOM",53.4397328491758,"KC model"
"BEL",1997,"mOM",50.9649651191,"KC model"
"BEL",1998,"mOM",52.1213024278684,"KC model"
"BEL",1999,"mOM",49.7301983570725,"KC model"
"BEL",2000,"mOM",47.4532971460235,"KC model"
"BEL",2001,"mOM",45.2870034842942,"KC model"
"BEL",2002,"mOM",43.218917731451,"KC model"
"BEL",2003,"mOM",41.2445535346442,"KC model"
"BEL",2004,"mOM",39.3770446854964,"KC model"
"BEL",2005,"mOM",37.5921797890475,"KC model"
"BEL",2006,"mOM",35.8639416664952,"KC model"
"BEL",2007,"mOM",34.1694727126022,"KC model"
"BEL",2008,"mOM",32.5047697936491,"KC model"
"BEL",2009,"mOM",30.8829424862086,"KC model"
"BEL",2010,"mOM",29.3141380615154,"KC model"
"BEL",2011,"mOM",27.8106151314191,"KC model"
"BEL",2012,"mOM",26.3888817143895,"KC model"
"BEL",2013,"mOM",25.0641638760712,"KC model"
"BEL",2014,"mOM",23.8260295458745,"KC model"
"BEL",2015,"mOM",22.6785889593571,"KC model"
"BEL",2016,"mOM",21.6252062533823,"KC model"
"BEL",2017,"mOM",20.6676537204045,"KC model"
"BEL",2018,"mOM",19.8033778393226,"KC model"
"BEL",2019,"mOM",19.0159020134844,"KC model"
"BEL",2020,"mOM",18.2982427692791,"KC model"
"BEL",2021,"mOM",17.6456448425443,"KC model"
"BEL",2022,"mOM",17.0527076251619,"KC model"
"BEL",2023,"mOM",16.5116704825808,"KC model"
"BEL",2024,"mOM",16.0126264610358,"KC model"
"BEL",2025,"mOM",15.5448485651067,"KC model"
"BEL",2026,"mOM",15.0970224824675,"KC model"
"BEL",2027,"mOM",14.6586993570266,"KC model"
"BEL",2028,"mOM",14.2212874372881,"KC model"
"BEL",2029,"mOM",13.7781947340149,"KC model"
"BEL",2030,"mOM",13.3249821203653,"KC model"
"BEL",2031,"mOM",12.8610682389193,"KC model"
"BEL",2032,"mOM",12.3871371559405,"KC model"
"BEL",2033,"mOM",11.9052089528741,"KC model"
"BEL",2034,"mOM",11.4204770703927,"KC model"
"BEL",2035,"mOM",10.9410274820286,"KC model"
"BEL",2036,"mOM",10.4723029754507,"KC model"
"BEL",2037,"mOM",10.0200861709927,"KC model"
"BEL",2038,"mOM",9.58983091048144,"KC model"
"BEL",2039,"mOM",9.18530820293005,"KC model"
"BEL",2040,"mOM",8.81181402779181,"KC model"
"BEL",2041,"mOM",8.46892162669076,"KC model"
"BEL",2042,"mOM",8.15612710094628,"KC model"
"BEL",2043,"mOM",7.87232517996765,"KC model"
"BEL",2044,"mOM",7.61540168656151,"KC model"
"BEL",2045,"mOM",7.3792902613524,"KC model"
"BEL",2046,"mOM",7.66399565224129,"KC model"
"BEL",2047,"mOM",7.44135420202111,"KC model"
"BEL",2048,"mOM",7.74002990042115,"KC model"
"BEL",2049,"mOM",NA,"KC model"
"BLZ",1995,"mOM",NA,"KC model"
"BLZ",1996,"mOM",365.995041344793,"KC model"
"BLZ",1997,"mOM",354.637851945532,"KC model"
"BLZ",1998,"mOM",358.565041708272,"KC model"
"BLZ",1999,"mOM",346.841868132006,"KC model"
"BLZ",2000,"mOM",335.011018714561,"KC model"
"BLZ",2001,"mOM",323.073250270517,"KC model"
"BLZ",2002,"mOM",311.063936290667,"KC model"
"BLZ",2003,"mOM",299.071405973899,"KC model"
"BLZ",2004,"mOM",287.084665751274,"KC model"
"BLZ",2005,"mOM",275.281065646877,"KC model"
"BLZ",2006,"mOM",263.702875272612,"KC model"
"BLZ",2007,"mOM",252.390340724961,"KC model"
"BLZ",2008,"mOM",241.449825746864,"KC model"
"BLZ",2009,"mOM",231.12298959008,"KC model"
"BLZ",2010,"mOM",221.427496699589,"KC model"
"BLZ",2011,"mOM",212.255773248663,"KC model"
"BLZ",2012,"mOM",203.539624039043,"KC model"
"BLZ",2013,"mOM",195.204106341234,"KC model"
"BLZ",2014,"mOM",187.079874486927,"KC model"
"BLZ",2015,"mOM",179.113502793523,"KC model"
"BLZ",2016,"mOM",171.242017460964,"KC model"
"BLZ",2017,"mOM",163.47112102025,"KC model"
"BLZ",2018,"mOM",155.820579183642,"KC model"
"BLZ",2019,"mOM",148.305593492842,"KC model"
"BLZ",2020,"mOM",140.961845831751,"KC model"
"BLZ",2021,"mOM",133.875254993142,"KC model"
"BLZ",2022,"mOM",127.105533268497,"KC model"
"BLZ",2023,"mOM",120.673458241786,"KC model"
"BLZ",2024,"mOM",114.648603006417,"KC model"
"BLZ",2025,"mOM",109.031747423329,"KC model"
"BLZ",2026,"mOM",103.79602153387,"KC model"
"BLZ",2027,"mOM",98.9092169424379,"KC model"
"BLZ",2028,"mOM",94.343716744275,"KC model"
"BLZ",2029,"mOM",90.0653536315502,"KC model"
"BLZ",2030,"mOM",86.0501333367325,"KC model"
"BLZ",2031,"mOM",82.2824121710009,"KC model"
"BLZ",2032,"mOM",78.755261867148,"KC model"
"BLZ",2033,"mOM",75.4716951690561,"KC model"
"BLZ",2034,"mOM",72.4309485528424,"KC model"
"BLZ",2035,"mOM",69.6081297631322,"KC model"
"BLZ",2036,"mOM",66.9953026449553,"KC model"
"BLZ",2037,"mOM",64.5894291076305,"KC model"
"BLZ",2038,"mOM",62.3672572101957,"KC model"
"BLZ",2039,"mOM",60.3036865728474,"KC model"
"BLZ",2040,"mOM",58.3534360878929,"KC model"
"BLZ",2041,"mOM",56.508735529423,"KC model"
"BLZ",2042,"mOM",54.7687903786805,"KC model"
"BLZ",2043,"mOM",53.13485183177,"KC model"
"BLZ",2044,"mOM",51.6045803599788,"KC model"
"BLZ",2045,"mOM",50.1662967452049,"KC model"
"BLZ",2046,"mOM",52.2037460996383,"KC model"
"BLZ",2047,"mOM",50.8009517664893,"KC model"
"BLZ",2048,"mOM",52.8837366381294,"KC model"
"BLZ",2049,"mOM",NA,"KC model"
"BEN",1995,"mOM",NA,"KC model"
"BEN",1996,"mOM",708.895543351565,"KC model"
"BEN",1997,"mOM",706.306172353124,"KC model"
"BEN",1998,"mOM",705.948299849857,"KC model"
"BEN",1999,"mOM",702.955533088829,"KC model"
"BEN",2000,"mOM",699.551714981272,"KC model"
"BEN",2001,"mOM",695.763224769412,"KC model"
"BEN",2002,"mOM",691.626225331319,"KC model"
"BEN",2003,"mOM",687.151155987246,"KC model"
"BEN",2004,"mOM",682.343750821528,"KC model"
"BEN",2005,"mOM",677.220360188268,"KC model"
"BEN",2006,"mOM",671.811136540456,"KC model"
"BEN",2007,"mOM",666.15116378237,"KC model"
"BEN",2008,"mOM",660.260833954112,"KC model"
"BEN",2009,"mOM",654.129023294758,"KC model"
"BEN",2010,"mOM",647.782488998089,"KC model"
"BEN",2011,"mOM",641.231135333829,"KC model"
"BEN",2012,"mOM",634.485841753072,"KC model"
"BEN",2013,"mOM",627.546232305797,"KC model"
"BEN",2014,"mOM",620.404892931512,"KC model"
"BEN",2015,"mOM",613.041264405943,"KC model"
"BEN",2016,"mOM",605.444395600578,"KC model"
"BEN",2017,"mOM",597.594922035366,"KC model"
"BEN",2018,"mOM",589.483236927617,"KC model"
